0.97,16.1
1.22,14.2
1.46,12.6
1.71,11.4
1.96,10.4
2.21,9.6
2.46,8.9
2.71,8.3
2.96,7.7
3.21,7.3
3.46,6.8
3.71,6.4
3.95,6.1
4.20,5.8
4.45,5.5
4.70,5.3
4.95,5.0
5.20,4.8
5.45,4.6
5.70,4.4
5.95,4.2
6.19,4.1
6.44,3.9
6.69,3.8
6.94,3.7
7.19,3.5
7.44,3.4
7.69,3.3
7.94,3.2
8.19,3.1
