0.64,12.3
0.89,10.4
1.14,9.1
1.39,8.1
1.64,7.3
1.89,6.7
2.13,6.2
2.38,5.7
2.63,5.3
2.88,5.0
3.13,4.7
3.38,4.4
3.63,4.2
3.87,3.9
4.12,3.7
4.37,3.6
4.62,3.4
4.87,3.3
5.12,3.1
5.36,3.0
5.61,2.9
5.86,2.8
6.11,2.7
6.36,2.6
6.61,2.5
6.86,2.4
7.10,2.3
7.35,2.2
7.60,2.2
7.81,2.1
